id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
326,1291,2015-06-04 15:20:00,293,70,29,392,1462.07,524.3,235.48,2221.85
327,1291,2015-07-04 19:08:00,303,20,36,359,1511.97,149.8,292.32,1954.09
328,1291,2015-08-03 08:35:00,0,19,21,40,0,142.31,170.52,312.83
329,1291,2015-09-01 16:40:00,220,6,104,330,1097.8,44.94,844.48,1987.22
330,1291,2015-10-01 07:40:00,311,28,0,339,1551.89,209.72,0,1761.61
331,1291,2015-10-30 03:01:00,304,58,0,362,1516.96,434.42,0,1951.38
332,1291,2015-11-28 17:10:00,294,18,29,341,1467.06,134.82,235.48,1837.36
333,1291,2015-12-27 05:37:00,286,28,14,328,1427.14,209.72,113.68,1750.54
334,1291,2016-01-26 18:37:00,324,41,32,397,1616.76,307.09,259.84,2183.69
335,1291,2016-02-25 09:34:00,301,42,26,369,1501.99,314.58,211.12,2027.69
336,1291,2016-03-25 09:25:00,296,100,11,407,1477.04,749,89.32,2315.36
337,1291,2016-04-23 16:08:00,294,1,14,309,1467.06,7.49,113.68,1588.23
338,1291,2016-05-22 21:04:00,180,23,0,203,898.2,172.27,0,1070.47
339,1291,2016-06-20 02:46:00,321,27,15,363,1601.79,202.23,121.8,1925.82
340,1291,2016-07-19 05:20:00,297,21,6,324,1482.03,157.29,48.72,1688.04
341,1291,2016-08-18 08:06:00,302,62,8,372,1506.98,464.38,64.96,2036.32
342,1291,2016-09-17 11:33:00,291,14,28,333,1452.09,104.86,227.36,1784.31
343,1291,2016-10-17 08:46:00,295,27,28,350,1472.05,202.23,227.36,1901.64
344,1291,2016-11-16 19:32:00,305,40,7,352,1521.95,299.6,56.84,1878.39
345,1291,2016-12-15 09:24:00,284,25,64,373,1417.16,187.25,519.68,2124.09
346,1301,2013-12-08 07:05:00,85,89,32,206,424.15,666.61,259.84,1350.6
347,1301,2014-01-07 01:37:00,198,40,3,241,988.02,299.6,24.36,1311.98
348,1301,2014-02-05 14:07:00,188,33,33,254,938.12,247.17,267.96,1453.25
349,1301,2014-03-06 13:40:00,111,25,29,165,553.89,187.25,235.48,976.62
350,1301,2014-04-05 06:47:00,102,25,30,157,508.98,187.25,243.6,939.83
351,1301,2014-05-04 11:56:00,93,36,34,163,464.07,269.64,276.08,1009.79
352,1301,2014-06-02 06:03:00,145,42,4,191,723.55,314.58,32.48,1070.61
353,1301,2014-07-01 10:22:00,80,21,34,135,399.2,157.29,276.08,832.57
354,1301,2014-07-31 13:34:00,128,49,31,208,638.72,367.01,251.72,1257.45
355,1301,2014-08-30 04:53:00,0,119,6,125,0,891.31,48.72,940.03
356,1301,2014-09-29 06:52:00,100,22,56,178,499,164.78,454.72,1118.5
357,1301,2014-10-28 03:13:00,121,0,37,158,603.79,0,300.44,904.23
358,1301,2014-12-26 02:39:00,91,31,42,164,454.09,232.19,341.04,1027.32
359,1301,2015-01-24 06:09:00,95,61,39,195,474.05,456.89,316.68,1247.62
360,1301,2015-02-22 08:25:00,84,26,23,133,419.16,194.74,186.76,800.66
361,1301,2015-03-23 01:15:00,119,35,21,175,593.81,262.15,170.52,1026.48
362,1301,2015-04-21 21:43:00,106,23,11380,11509,528.94,172.27,92405.6,93106.81
363,1301,2015-05-21 10:39:00,117,38,0,155,583.83,284.62,0,868.45
364,1301,2015-06-20 05:49:00,71,25,15,111,354.29,187.25,121.8,663.34
365,1301,2015-07-20 13:52:00,98,64,37,199,489.02,479.36,300.44,1268.82
366,1301,2015-08-19 00:27:00,148,35,32,215,738.52,262.15,259.84,1260.51
367,1301,2015-09-17 13:49:00,99,21,13,133,494.01,157.29,105.56,756.86
368,1301,2015-10-16 21:23:00,101,27,15,143,503.99,202.23,121.8,828.02
369,1301,2015-11-14 06:15:00,62,2,63,127,309.38,14.98,511.56,835.92
370,1301,2016-01-11 21:15:00,82,62,35,179,409.18,464.38,284.2,1157.76
371,1301,2016-02-09 09:32:00,84,18,0,102,419.16,134.82,0,553.98
372,1301,2016-03-10 23:02:00,112,0,14,126,558.88,0,113.68,672.56
373,1301,2016-04-08 01:13:00,126,27,41,194,628.74,202.23,332.92,1163.89
374,1301,2016-05-07 23:29:00,94,17,24,135,469.06,127.33,194.88,791.27
375,1301,2016-06-05 13:23:00,52,46,14,112,259.48,344.54,113.68,717.7
376,1301,2016-07-04 20:52:00,102,38,11,151,508.98,284.62,89.32,882.92
377,1301,2016-08-02 06:18:00,94,14,32,140,469.06,104.86,259.84,833.76
378,1301,2016-09-01 00:12:00,125,51,22,198,623.75,381.99,178.64,1184.38
379,1301,2016-10-02 00:11:00,88,63,27,178,439.12,471.87,219.24,1130.23
380,1301,2016-10-31 04:52:00,104,0,32,136,518.96,0,259.84,778.8
381,1301,2016-11-29 21:01:00,127,25,116,268,633.73,187.25,941.92,1762.9
382,1301,2016-12-29 01:40:00,89,26,32,147,444.11,194.74,259.84,898.69
383,1311,2016-07-07 14:02:00,299,0,6,305,1492.01,0,48.72,1540.73
384,1311,2016-08-06 23:24:00,354,78,4,436,1766.46,584.22,32.48,2383.16
385,1311,2016-09-05 21:50:00,0,35,44,79,0,262.15,357.28,619.43
386,1311,2016-10-04 14:28:00,288,19,16,323,1437.12,142.31,129.92,1709.35
387,1311,2016-11-03 22:55:00,226,52,31,309,1127.74,389.48,251.72,1768.94
388,1311,2016-12-02 22:47:00,294,34,36,364,1467.06,254.66,292.32,2014.04
389,1311,2017-01-01 05:23:00,281,31,27,339,1402.19,232.19,219.24,1853.62
390,1321,2015-12-15 20:55:00,495,19,0,514,2470.05,142.31,0,2612.36
391,1321,2016-01-13 13:22:00,480,15,0,495,2395.2,112.35,0,2507.55
392,1321,2016-02-12 02:48:00,487,16,11,514,2430.13,119.84,89.32,2639.29
393,1321,2016-03-12 05:24:00,516,0,6,522,2574.84,0,48.72,2623.56
394,1321,2016-04-10 10:45:00,503,29,10,542,2509.97,217.21,81.2,2808.38
395,1321,2016-05-10 07:50:00,497,7,22,526,2480.03,52.43,178.64,2711.1
396,1321,2016-06-09 08:07:00,494,0,7,501,2465.06,0,56.84,2521.9
397,1321,2016-07-08 00:36:00,470,14,2,486,2345.3,104.86,16.24,2466.4
398,1321,2016-08-07 10:28:00,512,30,0,542,2554.88,224.7,0,2779.58
399,1321,2016-09-05 09:19:00,491,0,0,491,2450.09,0,0,2450.09
400,1321,2016-10-05 04:56:00,1113,7,29,1149,5553.87,52.43,235.48,5841.78
401,1321,2016-11-03 03:10:00,502,17,11,530,2504.98,127.33,89.32,2721.63
402,1321,2016-12-03 13:23:00,502,0,0,502,2504.98,0,0,2504.98
403,1321,2017-01-01 09:38:00,513,6,9,528,2559.87,44.94,73.08,2677.89
404,1331,2016-08-18 11:21:00,91,0,29,120,454.09,0,235.48,689.57
405,1331,2016-09-16 08:09:00,86,33,15,134,429.14,247.17,121.8,798.11
406,1331,2016-10-15 02:44:00,105,7,60,172,523.95,52.43,487.2,1063.58
407,1331,2016-11-14 14:02:00,210,8,20,238,1047.9,59.92,162.4,1270.22
408,1331,2016-12-13 20:59:00,103,30,30,163,513.97,224.7,243.6,982.27
409,1341,2016-08-28 11:35:00,26,30,25,81,129.74,224.7,203,557.44
410,1341,2016-09-26 22:33:00,299,21,5,325,1492.01,157.29,40.6,1689.9
411,1341,2016-10-26 00:36:00,268,39,92,399,1337.32,292.11,747.04,2376.47
412,1341,2016-11-24 21:30:00,302,16,30,348,1506.98,119.84,243.6,1870.42
413,1341,2016-12-23 18:13:00,287,22,0,309,1432.13,164.78,0,1596.91
414,1351,2016-08-21 13:17:00,88,6,17,111,439.12,44.94,138.04,622.1
415,1351,2016-09-19 11:57:00,133,21,6,160,663.67,157.29,48.72,869.68
416,1351,2016-10-18 03:57:00,255,31,32,318,1272.45,232.19,259.84,1764.48
417,1351,2016-11-16 21:43:00,105,29,27,161,523.95,217.21,219.24,960.4
418,1351,2016-12-15 04:36:00,91,24,31,146,454.09,179.76,251.72,885.57
419,1361,2016-09-01 02:41:00,542,24,24,590,2704.58,179.76,194.88,3079.22
420,1361,2016-09-30 13:36:00,519,2,8,529,2589.81,14.98,64.96,2669.75
421,1361,2016-10-29 22:34:00,481,0,0,481,2400.19,0,0,2400.19
422,1361,2016-11-27 15:56:00,496,11,76,583,2475.04,82.39,617.12,3174.55
423,1371,2015-08-15 13:32:00,303,44,34,381,1511.97,329.56,276.08,2117.61
424,1371,2015-09-14 09:46:00,295,25,7,327,1472.05,187.25,56.84,1716.14
425,1371,2015-10-14 15:31:00,309,0,20,329,1541.91,0,162.4,1704.31
426,1371,2015-11-13 17:11:00,296,36,1,333,1477.04,269.64,8.12,1754.8
427,1371,2015-12-12 13:44:00,300,52,8,360,1497,389.48,64.96,1951.44
428,1371,2016-01-10 06:34:00,383,58,42,483,1911.17,434.42,341.04,2686.63
429,1371,2016-02-09 10:48:00,284,0,25,309,1417.16,0,203,1620.16
430,1371,2016-03-09 12:10:00,289,67,45,401,1442.11,501.83,365.4,2309.34
431,1371,2016-04-07 03:42:00,287,14,0,301,1432.13,104.86,0,1536.99
432,1371,2016-05-07 12:27:00,342,22,100,464,1706.58,164.78,812,2683.36
433,1371,2016-06-06 13:24:00,319,22,66,407,1591.81,164.78,535.92,2292.51
434,1371,2016-07-05 00:35:00,1672,29,23,1724,8343.28,217.21,186.76,8747.25
435,1371,2016-08-04 11:22:00,365,25,289,679,1821.35,187.25,2346.68,4355.28
436,1371,2016-09-02 05:42:00,305,52,22,379,1521.95,389.48,178.64,2090.07
437,1371,2016-10-02 08:22:00,297,24,9,330,1482.03,179.76,73.08,1734.87
438,1371,2016-11-01 12:45:00,293,0,42,335,1462.07,0,341.04,1803.11
439,1371,2016-12-01 00:43:00,294,47,9,350,1467.06,352.03,73.08,1892.17
440,1371,2016-12-31 17:05:00,280,12,13,305,1397.2,89.88,105.56,1592.64
441,1381,2016-11-12 12:18:00,312,0,38,350,1556.88,0,308.56,1865.44
442,1381,2016-12-11 17:58:00,299,25,8,332,1492.01,187.25,64.96,1744.22
443,1391,2016-10-07 20:08:00,512,0,0,512,2554.88,0,0,2554.88
444,1391,2016-11-05 09:48:00,496,7,1,504,2475.04,52.43,8.12,2535.59
445,1391,2016-12-04 00:48:00,488,12,0,500,2435.12,89.88,0,2525
446,1401,2013-12-12 16:33:00,299,39,28,366,1492.01,292.11,227.36,2011.48
447,1401,2014-01-11 16:03:00,297,0,23,320,1482.03,0,186.76,1668.79
448,1401,2014-02-10 16:22:00,304,11,55,370,1516.96,82.39,446.6,2045.95
449,1401,2014-03-11 12:40:00,301,21,18,340,1501.99,157.29,146.16,1805.44
450,1401,2014-04-10 00:26:00,287,34,26,347,1432.13,254.66,211.12,1897.91
451,1401,2014-05-10 20:44:00,335,65,20,420,1671.65,486.85,162.4,2320.9
452,1401,2014-06-09 13:49:00,349,9,35,393,1741.51,67.41,284.2,2093.12
453,1401,2014-07-09 23:00:00,278,26,25,329,1387.22,194.74,203,1784.96
454,1401,2014-08-07 02:51:00,250,26,46,322,1247.5,194.74,373.52,1815.76
455,1401,2014-09-05 07:30:00,274,19,131,424,1367.26,142.31,1063.72,2573.29
456,1401,2014-10-05 01:34:00,297,30,22,349,1482.03,224.7,178.64,1885.37
457,1401,2014-11-03 03:30:00,301,29,28,358,1501.99,217.21,227.36,1946.56
458,1401,2014-12-02 11:31:00,340,918,14,1272,1696.6,6875.82,113.68,8686.1
459,1401,2015-01-01 18:47:00,158,34,11,203,788.42,254.66,89.32,1132.4
460,1401,2015-01-31 19:57:00,371,60,143,574,1851.29,449.4,1161.16,3461.85
461,1401,2015-03-01 12:22:00,321,39,32,392,1601.79,292.11,259.84,2153.74
462,1401,2015-03-31 12:58:00,309,34,29,372,1541.91,254.66,235.48,2032.05
463,1401,2015-04-29 07:10:00,302,5,21,328,1506.98,37.45,170.52,1714.95
464,1401,2015-05-29 17:23:00,314,0,23,337,1566.86,0,186.76,1753.62
465,1401,2015-06-28 11:42:00,303,25,40,368,1511.97,187.25,324.8,2024.02
466,1401,2015-07-27 15:29:00,421,37,0,458,2100.79,277.13,0,2377.92
467,1401,2015-08-26 12:49:00,295,39,24,358,1472.05,292.11,194.88,1959.04
468,1401,2015-09-25 09:26:00,305,98,24,427,1521.95,734.02,194.88,2450.85
469,1401,2015-10-25 21:53:00,291,32,59,382,1452.09,239.68,479.08,2170.85
470,1401,2015-11-23 22:50:00,295,17,0,312,1472.05,127.33,0,1599.38
471,1401,2015-12-23 10:46:00,303,33,189,525,1511.97,247.17,1534.68,3293.82
472,1401,2016-01-22 04:54:00,293,36,0,329,1462.07,269.64,0,1731.71
473,1401,2016-02-20 18:57:00,269,23,0,292,1342.31,172.27,0,1514.58
474,1401,2016-03-21 06:54:00,259,16,67,342,1292.41,119.84,544.04,1956.29
475,1401,2016-04-19 02:59:00,295,21,23,339,1472.05,157.29,186.76,1816.1
476,1401,2016-05-18 00:11:00,271,21,13,305,1352.29,157.29,105.56,1615.14
477,1401,2016-06-16 03:19:00,294,44,10,348,1467.06,329.56,81.2,1877.82
478,1401,2016-07-16 04:42:00,278,45,29,352,1387.22,337.05,235.48,1959.75
479,1401,2016-08-15 06:59:00,294,30,26,350,1467.06,224.7,211.12,1902.88
480,1401,2016-09-14 19:09:00,187,6,14,207,933.13,44.94,113.68,1091.75
481,1401,2016-10-14 13:11:00,275,32,18,325,1372.25,239.68,146.16,1758.09
482,1401,2016-11-12 07:27:00,297,61,31,389,1482.03,456.89,251.72,2190.64
483,1401,2016-12-12 03:35:00,265,0,24,289,1322.35,0,194.88,1517.23
484,1411,2013-12-30 21:42:00,498,41,0,539,2485.02,307.09,0,2792.11
485,1411,2014-01-29 21:07:00,494,12,21,527,2465.06,89.88,170.52,2725.46
486,1411,2014-03-30 18:53:00,508,0,1,509,2534.92,0,8.12,2543.04
487,1411,2014-04-28 21:36:00,502,82,3,587,2504.98,614.18,24.36,3143.52
488,1411,2014-05-27 21:00:00,501,94,12,607,2499.99,704.06,97.44,3301.49
489,1411,2014-06-26 06:59:00,476,0,0,476,2375.24,0,0,2375.24
490,1411,2014-07-26 15:54:00,534,2,0,536,2664.66,14.98,0,2679.64
491,1411,2014-08-24 08:06:00,585,1,0,586,2919.15,7.49,0,2926.64
492,1411,2014-09-23 13:30:00,505,0,35,540,2519.95,0,284.2,2804.15
493,1411,2014-10-23 21:11:00,511,8,18,537,2549.89,59.92,146.16,2755.97
494,1411,2014-11-21 10:06:00,523,11,3,537,2609.77,82.39,24.36,2716.52
495,1411,2014-12-20 01:53:00,515,18,18,551,2569.85,134.82,146.16,2850.83
496,1411,2015-01-19 20:48:00,497,0,39,536,2480.03,0,316.68,2796.71
497,1411,2015-02-18 17:21:00,518,65,21,604,2584.82,486.85,170.52,3242.19
498,1411,2015-03-19 21:15:00,549,542,0,1091,2739.51,4059.58,0,6799.09
499,1411,2015-04-17 18:12:00,514,0,12,526,2564.86,0,97.44,2662.3
500,1411,2015-05-16 23:11:00,493,17,26,536,2460.07,127.33,211.12,2798.52
501,1411,2015-06-15 10:58:00,516,21,0,537,2574.84,157.29,0,2732.13
502,1411,2015-07-14 03:30:00,476,15,15,506,2375.24,112.35,121.8,2609.39
503,1411,2015-08-13 10:23:00,508,303,0,811,2534.92,2269.47,0,4804.39
504,1411,2015-09-11 15:02:00,497,0,1,498,2480.03,0,8.12,2488.15
505,1411,2015-10-10 20:10:00,496,12,0,508,2475.04,89.88,0,2564.92
506,1411,2015-11-08 09:35:00,493,182,4,679,2460.07,1363.18,32.48,3855.73
507,1411,2015-12-08 21:02:00,539,0,10,549,2689.61,0,81.2,2770.81
508,1411,2016-01-06 08:46:00,496,117,0,613,2475.04,876.33,0,3351.37
509,1411,2016-02-04 02:39:00,501,11,34,546,2499.99,82.39,276.08,2858.46
510,1411,2016-03-05 23:01:00,499,158,46,703,2490.01,1183.42,373.52,4046.95
511,1411,2016-05-04 00:08:00,504,0,197,701,2514.96,0,1599.64,4114.6
512,1411,2016-06-02 04:06:00,528,3,0,531,2634.72,22.47,0,2657.19
513,1411,2016-07-02 10:08:00,503,30,0,533,2509.97,224.7,0,2734.67
514,1411,2016-08-02 00:01:00,499,1,44,544,2490.01,7.49,357.28,2854.78
515,1411,2016-08-31 20:57:00,508,0,2,510,2534.92,0,16.24,2551.16
516,1411,2016-09-30 19:50:00,555,32,0,587,2769.45,239.68,0,3009.13
517,1411,2016-10-29 22:31:00,497,0,20,517,2480.03,0,162.4,2642.43
518,1411,2016-11-28 12:52:00,471,3,138,612,2350.29,22.47,1120.56,3493.32
519,1411,2016-12-28 04:34:00,478,0,1,479,2385.22,0,8.12,2393.34
520,1421,2014-01-01 13:14:00,273,35,28,336,1362.27,262.15,227.36,1851.78
521,1421,2014-02-28 19:24:00,322,216,6,544,1606.78,1617.84,48.72,3273.34
522,1421,2014-03-30 01:05:00,305,0,16,321,1521.95,0,129.92,1651.87
523,1421,2014-04-28 22:47:00,294,24,20,338,1467.06,179.76,162.4,1809.22
524,1421,2014-05-28 01:57:00,304,47,15,366,1516.96,352.03,121.8,1990.79
525,1421,2014-06-27 13:25:00,308,1,59,368,1536.92,7.49,479.08,2023.49
526,1421,2014-07-26 21:07:00,212,63,14,289,1057.88,471.87,113.68,1643.43
527,1421,2014-08-25 15:48:00,332,36,0,368,1656.68,269.64,0,1926.32
528,1421,2014-09-24 06:04:00,277,0,0,277,1382.23,0,0,1382.23
529,1421,2014-10-24 07:02:00,274,29,42,345,1367.26,217.21,341.04,1925.51
530,1421,2014-11-23 04:10:00,272,15,19,306,1357.28,112.35,154.28,1623.91
531,1421,2014-12-22 09:47:00,286,62,22,370,1427.14,464.38,178.64,2070.16
532,1421,2015-01-20 15:10:00,281,56,18,355,1402.19,419.44,146.16,1967.79
533,1421,2015-02-19 10:15:00,295,32,18,345,1472.05,239.68,146.16,1857.89
534,1421,2015-03-20 17:09:00,300,33,14,347,1497,247.17,113.68,1857.85
535,1421,2015-04-19 21:21:00,303,17,20,340,1511.97,127.33,162.4,1801.7
536,1421,2015-05-19 03:47:00,315,38,41,394,1571.85,284.62,332.92,2189.39
537,1421,2015-06-17 13:03:00,287,27,16,330,1432.13,202.23,129.92,1764.28
538,1421,2015-07-17 13:54:00,307,8,36,351,1531.93,59.92,292.32,1884.17
539,1421,2015-08-16 09:23:00,305,40,18,363,1521.95,299.6,146.16,1967.71
540,1421,2015-09-15 18:16:00,191,5,51,247,953.09,37.45,414.12,1404.66
541,1421,2015-10-14 00:52:00,294,0,0,294,1467.06,0,0,1467.06
542,1421,2015-11-13 09:07:00,0,64,0,64,0,479.36,0,479.36
543,1421,2015-12-12 01:27:00,300,17,10,327,1497,127.33,81.2,1705.53
544,1421,2016-01-10 22:28:00,305,31,38,374,1521.95,232.19,308.56,2062.7
545,1421,2016-02-09 19:57:00,172,30,28,230,858.28,224.7,227.36,1310.34
546,1421,2016-03-10 05:08:00,297,23,10,330,1482.03,172.27,81.2,1735.5
547,1421,2016-04-08 23:13:00,342,51,18,411,1706.58,381.99,146.16,2234.73
548,1421,2016-05-07 16:46:00,289,32,21,342,1442.11,239.68,170.52,1852.31
549,1421,2016-06-06 11:57:00,240,32,0,272,1197.6,239.68,0,1437.28
550,1421,2016-07-05 00:21:00,310,33,47,390,1546.9,247.17,381.64,2175.71
551,1421,2016-08-03 19:22:00,296,57,28,381,1477.04,426.93,227.36,2131.33
552,1421,2016-09-02 21:23:00,318,15,28,361,1586.82,112.35,227.36,1926.53
553,1421,2016-10-02 02:40:00,299,2,0,301,1492.01,14.98,0,1506.99
554,1421,2016-11-01 09:36:00,294,25,29,348,1467.06,187.25,235.48,1889.79
555,1421,2016-12-01 21:43:00,338,31,19,388,1686.62,232.19,154.28,2073.09
556,1421,2016-12-31 21:33:00,365,27,0,392,1821.35,202.23,0,2023.58
557,1431,2016-03-28 11:23:00,106,28,19,153,528.94,209.72,154.28,892.94
558,1431,2016-04-27 05:46:00,105,30,25,160,523.95,224.7,203,951.65
559,1431,2016-05-26 14:10:00,99,37,0,136,494.01,277.13,0,771.14
560,1431,2016-06-25 10:15:00,264,42,0,306,1317.36,314.58,0,1631.94
561,1441,2013-12-28 12:54:00,317,30,5,352,1581.83,224.7,40.6,1847.13
562,1441,2014-01-27 13:54:00,297,21,44,362,1482.03,157.29,357.28,1996.6
563,1441,2014-02-25 21:34:00,345,34,26,405,1721.55,254.66,211.12,2187.33
564,1441,2014-03-27 15:09:00,284,0,17,301,1417.16,0,138.04,1555.2
565,1441,2014-04-26 16:59:00,293,25,60,378,1462.07,187.25,487.2,2136.52
566,1441,2014-05-25 01:04:00,409,0,27,436,2040.91,0,219.24,2260.15
567,1441,2014-06-23 09:53:00,295,37,22,354,1472.05,277.13,178.64,1927.82
568,1441,2014-07-22 22:22:00,307,26,24,357,1531.93,194.74,194.88,1921.55
569,1441,2014-08-21 13:30:00,297,19,8,324,1482.03,142.31,64.96,1689.3
570,1441,2014-09-19 02:07:00,297,27,26,350,1482.03,202.23,211.12,1895.38
571,1441,2014-10-18 00:56:00,301,29,18,348,1501.99,217.21,146.16,1865.36
572,1441,2014-11-16 08:47:00,303,0,4,307,1511.97,0,32.48,1544.45
573,1441,2014-12-16 19:02:00,375,40,19,434,1871.25,299.6,154.28,2325.13
574,1441,2015-01-15 05:09:00,279,29,42,350,1392.21,217.21,341.04,1950.46
575,1441,2015-02-13 04:50:00,312,39,0,351,1556.88,292.11,0,1848.99
576,1441,2015-03-14 05:04:00,297,0,21,318,1482.03,0,170.52,1652.55
577,1441,2015-04-13 07:16:00,280,9,27,316,1397.2,67.41,219.24,1683.85
578,1441,2015-05-12 02:03:00,200,29,26,255,998,217.21,211.12,1426.33
579,1441,2015-06-10 02:00:00,189,222,11,422,943.11,1662.78,89.32,2695.21
580,1441,2015-07-09 16:15:00,304,11,18,333,1516.96,82.39,146.16,1745.51
581,1441,2015-08-08 18:32:00,297,0,24,321,1482.03,0,194.88,1676.91
582,1441,2015-09-06 18:05:00,394,21,0,415,1966.06,157.29,0,2123.35
583,1441,2015-10-06 08:40:00,407,34,12,453,2030.93,254.66,97.44,2383.03
584,1441,2015-11-04 08:41:00,294,27,39,360,1467.06,202.23,316.68,1985.97
585,1441,2015-12-04 19:53:00,295,62,22,379,1472.05,464.38,178.64,2115.07
586,1441,2016-01-03 18:39:00,306,40,53,399,1526.94,299.6,430.36,2256.9
587,1441,2016-02-01 23:28:00,294,20,49,363,1467.06,149.8,397.88,2014.74
588,1441,2016-03-02 03:13:00,309,23,7,339,1541.91,172.27,56.84,1771.02
589,1441,2016-04-01 16:01:00,317,38,1,356,1581.83,284.62,8.12,1874.57
590,1441,2016-05-01 13:12:00,291,31,16,338,1452.09,232.19,129.92,1814.2
591,1441,2016-05-31 20:02:00,308,17,91,416,1536.92,127.33,738.92,2403.17
592,1441,2016-06-29 01:52:00,310,20,62,392,1546.9,149.8,503.44,2200.14
593,1441,2016-07-29 08:37:00,286,23,20,329,1427.14,172.27,162.4,1761.81
594,1441,2016-08-28 11:08:00,302,23,48,373,1506.98,172.27,389.76,2069.01
595,1441,2016-09-28 00:18:00,294,63,14,371,1467.06,471.87,113.68,2052.61
596,1451,2014-05-04 10:04:00,419,29,0,448,2090.81,217.21,0,2308.02
597,1451,2014-06-03 13:29:00,293,44,0,337,1462.07,329.56,0,1791.63
598,1451,2014-07-02 09:17:00,294,85,163,542,1467.06,636.65,1323.56,3427.27
599,1451,2014-08-01 02:38:00,268,26,31,325,1337.32,194.74,251.72,1783.78
600,1451,2014-08-31 16:32:00,320,32,20,372,1596.8,239.68,162.4,1998.88
601,1451,2014-09-30 09:42:00,304,55,0,359,1516.96,411.95,0,1928.91
602,1451,2014-10-30 14:07:00,304,5,31,340,1516.96,37.45,251.72,1806.13
603,1451,2014-11-30 00:06:00,300,9,26,335,1497,67.41,211.12,1775.53
604,1451,2014-12-29 07:50:00,412,0,0,412,2055.88,0,0,2055.88
605,1451,2015-01-28 07:57:00,273,12,21,306,1362.27,89.88,170.52,1622.67
606,1451,2015-02-26 06:10:00,302,25,14,341,1506.98,187.25,113.68,1807.91
607,1451,2015-03-27 03:58:00,346,35,0,381,1726.54,262.15,0,1988.69
608,1451,2015-04-26 11:20:00,304,29,30,363,1516.96,217.21,243.6,1977.77
609,1451,2015-05-25 10:30:00,288,36,31,355,1437.12,269.64,251.72,1958.48
610,1451,2015-06-24 17:56:00,311,58,56,425,1551.89,434.42,454.72,2441.03
611,1451,2015-07-25 00:02:00,507,39,566,1112,2529.93,292.11,4595.92,7417.96
612,1451,2015-08-23 13:01:00,303,0,0,303,1511.97,0,0,1511.97
613,1451,2015-09-21 12:19:00,301,35,0,336,1501.99,262.15,0,1764.14
614,1451,2015-10-20 09:28:00,305,44,0,349,1521.95,329.56,0,1851.51
615,1451,2015-11-18 02:05:00,318,38,32,388,1586.82,284.62,259.84,2131.28
616,1451,2015-12-17 19:59:00,306,25,7,338,1526.94,187.25,56.84,1771.03
617,1451,2016-01-15 01:27:00,309,28,37,374,1541.91,209.72,300.44,2052.07
618,1451,2016-02-13 08:49:00,295,37,13,345,1472.05,277.13,105.56,1854.74
619,1451,2016-03-14 18:44:00,295,19,20,334,1472.05,142.31,162.4,1776.76
620,1451,2016-04-12 16:23:00,296,4,27,327,1477.04,29.96,219.24,1726.24
621,1451,2016-05-11 18:58:00,290,43,11,344,1447.1,322.07,89.32,1858.49
622,1451,2016-06-10 13:05:00,285,46,33,364,1422.15,344.54,267.96,2034.65
623,1451,2016-07-10 11:04:00,291,197,29,517,1452.09,1475.53,235.48,3163.1
624,1451,2016-08-09 04:13:00,301,37,0,338,1501.99,277.13,0,1779.12
625,1451,2016-09-08 04:31:00,352,15,0,367,1756.48,112.35,0,1868.83
626,1451,2016-10-08 14:37:00,287,0,19,306,1432.13,0,154.28,1586.41
627,1451,2016-11-07 03:47:00,288,34,5,327,1437.12,254.66,40.6,1732.38
628,1451,2016-12-06 00:03:00,296,26,15,337,1477.04,194.74,121.8,1793.58
629,1461,2015-12-12 01:31:00,501,0,10,511,2499.99,0,81.2,2581.19
630,1461,2016-01-10 19:51:00,512,3,0,515,2554.88,22.47,0,2577.35
631,1461,2016-02-09 21:44:00,501,14,0,515,2499.99,104.86,0,2604.85
632,1461,2016-03-10 04:48:00,525,0,310,835,2619.75,0,2517.2,5136.95
633,1461,2016-04-08 05:24:00,466,12,9,487,2325.34,89.88,73.08,2488.3
634,1461,2016-05-07 02:42:00,513,12,15,540,2559.87,89.88,121.8,2771.55
635,1461,2016-06-05 17:14:00,482,8,0,490,2405.18,59.92,0,2465.1
636,1461,2016-07-04 05:04:00,412,14,4,430,2055.88,104.86,32.48,2193.22
637,1461,2016-08-02 10:15:00,500,0,0,500,2495,0,0,2495
638,1461,2016-08-31 18:58:00,489,10,0,499,2440.11,74.9,0,2515.01
639,1461,2016-09-30 05:26:00,482,0,14,496,2405.18,0,113.68,2518.86
640,1461,2016-10-29 20:38:00,503,26,213,742,2509.97,194.74,1729.56,4434.27
641,1461,2016-11-27 12:27:00,469,1,72,542,2340.31,7.49,584.64,2932.44
642,1461,2016-12-26 11:13:00,488,15,27,530,2435.12,112.35,219.24,2766.71
